load_id,pickup,delivery,distance,equipment,weight,date,market_index,quote_signal,posted_rate,rate_per_mile
TR-008585,Nashville,Chattanooga,86.2,Reefer,29783.0,2025-02-24,0.91625,3.19627,277.25,3.2163573085846866
TR-042770,Kansas City,St. Louis,121.2,Reefer,31180.0,2025-09-28,0.70856,3.20286,389.7,3.2153465346534653
TR-028101,Houston,Dallas,104.2,Dry Van,38876.0,2025-06-26,1.35215,3.21248,334.97,3.21468330134357
TR-034756,Nashville,Chattanooga,88.5,Reefer,13902.0,2025-08-07,1.09853,1.65255,284.34,3.212881355932203
TR-031402,Indianapolis,Milwaukee,110.1,Reefer,33199.0,2025-07-17,1.34305,0.90919,353.69,3.21244323342416
TR-046762,Montgomery,Mobile,185.8,Reefer,40298.0,2025-10-23,1.07377,0.97459,596.86,3.21237890204521
TR-026141,Shreveport,Little Rock,151.2,Flatbed,31316.0,2025-06-14,1.29422,3.20513,485.41,3.2103835978835984
TR-024833,Baton Rouge,New Orleans,173.6,Reefer,31865.0,2025-06-05,1.39338,3.21072,557.32,3.2103686635944704
TR-001915,Lubbock,Austin,70.0,Reefer,28430.0,2025-01-12,0.78264,3.22762,224.72,3.2102857142857144
TR-025505,Atlanta,Birmingham,144.4,Reefer,28132.0,2025-06-10,1.28926,3.21272,463.51,3.2099030470914127
TR-029350,Shreveport,Dallas,152.8,Flatbed,38116.0,2025-07-04,1.30321,0.97044,490.31,3.2088350785340314
TR-043692,Austin,San Antonio,114.4,Flatbed,32560.0,2025-10-04,0.96673,0.9586,367.01,3.2081293706293703
TR-037274,Chattanooga,Atlanta,100.2,Reefer,47466.0,2025-08-24,0.83677,2.00907,321.32,3.2067864271457083
TR-027965,Louisville,Lexington,166.5,Reefer,29258.0,2025-06-25,1.33582,3.2448,533.63,3.2049849849849847
TR-030349,Nashville,Cincinnati,193.9,Reefer,39132.0,2025-07-10,1.34663,0.94481,620.69,3.201083032490975
TR-028829,Oklahoma City,San Antonio,204.2,Reefer,31686.0,2025-07-01,1.22216,0.96792,653.64,3.200979431929481
TR-044205,St. Louis,Kansas City,107.4,Reefer,35200.0,2025-10-07,0.99448,0.96361,343.65,3.199720670391061
TR-046674,Fort Wayne,Toledo,100.5,Reefer,38021.0,2025-10-23,1.06304,0.95467,321.41,3.1981094527363187
TR-042358,Nashville,Birmingham,188.4,Reefer,34898.0,2025-09-25,0.95741,3.2161,602.47,3.197823779193206
TR-044936,Austin,Lubbock,70.0,Dry Van,34980.0,2025-10-12,0.89892,0.94054,223.8,3.1971428571428575
TR-016382,Chattanooga,Atlanta,85.4,Reefer,23506.0,2025-04-14,1.04325,0.90662,272.89,3.1954332552693203
TR-028432,Corpus Christi,Oklahoma City,334.0,Flatbed,40401.0,2025-06-28,1.24468,3.20451,1067.19,3.195179640718563
TR-042858,Nashville,Cincinnati,189.1,Reefer,38041.0,2025-09-29,0.78105,3.22409,603.85,3.193283976731888
TR-006961,New Orleans,Shreveport,70.0,Flatbed,32802.0,2025-02-13,1.08341,3.16889,223.52,3.1931428571428575
TR-028802,Mobile,Montgomery,179.9,Reefer,30704.0,2025-06-30,1.18483,3.21524,574.27,3.192162312395775
TR-025067,Tulsa,New Orleans,197.9,Reefer,41032.0,2025-06-07,1.26373,3.18036,631.57,3.1913592723597777
TR-028922,Hartford,New York,126.3,Reefer,47500.0,2025-07-01,1.31867,0.95004,402.91,3.1901029295328587
TR-041748,Atlanta,Nashville,136.6,Flatbed,41492.0,2025-09-21,0.81106,3.20623,435.75,3.1899707174231335
TR-045737,New York,Hartford,113.8,Reefer,35206.0,2025-10-17,0.97183,0.94423,362.78,3.187873462214411
TR-027636,Philadelphia,New York,106.7,Flatbed,39799.0,2025-06-23,1.19991,3.18502,340.11,3.187535145267104
TR-042351,Shreveport,Houston,224.2,Flatbed,42986.0,2025-09-25,0.9775,3.17583,714.4,3.1864406779661016
TR-047486,Milwaukee,St. Louis,152.1,Reefer,46766.0,2025-10-29,1.01168,0.93373,484.6,3.1860618014464173
TR-033271,Baton Rouge,Shreveport,189.3,Reefer,38552.0,2025-07-29,1.02635,0.95964,602.71,3.1838880084521923
TR-027722,Memphis,Little Rock,226.6,Reefer,35656.0,2025-06-24,1.27565,3.17488,721.17,3.182568402471315
TR-032965,Nashville,Chattanooga,80.9,Reefer,17764.0,2025-07-27,0.92778,0.96478,257.43,3.1820766378244745
TR-031977,Oklahoma City,San Antonio,205.4,Reefer,32316.0,2025-07-20,1.09889,0.94763,652.88,3.1785783836416748
TR-028228,Cincinnati,Lexington,123.5,Reefer,23557.0,2025-06-27,1.30579,3.18189,392.35,3.176923076923077
TR-025276,Corpus Christi,San Antonio,197.4,Reefer,35088.0,2025-06-08,1.17366,3.21381,626.86,3.1755825734549137
TR-019466,Los Angeles,Phoenix,78.5,Flatbed,28741.0,2025-05-03,1.22016,0.95669,249.21,3.1746496815286624
TR-047073,Baltimore,Philadelphia,99.6,Reefer,38997.0,2025-10-26,0.85799,0.98696,316.19,3.174598393574297
TR-019335,Philadelphia,Hartford,70.0,Reefer,26905.0,2025-05-02,1.28446,0.97467,222.15,3.1735714285714285
TR-037916,Washington,Harrisburg,119.7,Reefer,39553.0,2025-08-28,1.05656,1.99858,379.75,3.172514619883041
TR-041878,Lexington,Cincinnati,120.9,Reefer,42731.0,2025-09-22,0.80283,3.20476,383.49,3.1719602977667494
TR-027126,Austin,San Antonio,105.2,Dry Van,37273.0,2025-06-20,1.35335,3.19389,333.61,3.171197718631179
TR-042526,Little Rock,Tulsa,221.0,Reefer,37948.0,2025-09-26,0.91123,3.16417,700.79,3.170995475113122
TR-041332,San Antonio,Austin,117.9,Reefer,25809.0,2025-09-19,0.90992,3.18059,373.8,3.1704834605597965
TR-019485,Lexington,Cincinnati,128.3,Reefer,41845.0,2025-05-03,1.25213,0.92692,406.67,3.169680436477007
TR-034668,New York,Hartford,127.6,Reefer,40664.0,2025-08-06,1.06751,2.0255,404.45,3.1696708463949843
TR-031245,Memphis,Nashville,108.3,Flatbed,29627.0,2025-07-16,1.30854,0.97925,343.21,3.1690674053554937
TR-006228,St. Louis,Indianapolis,77.4,Reefer,27530.0,2025-02-09,0.8885,3.18657,245.28,3.168992248062015
TR-032419,Greensboro,Columbia,146.5,Reefer,39926.0,2025-07-23,1.3124,1.01647,464.13,3.168122866894198
TR-008328,Louisville,Cincinnati,70.0,Reefer,26169.0,2025-02-22,,3.15398,221.73,3.1675714285714283
TR-019025,Nashville,Cincinnati,182.1,Reefer,34089.0,2025-04-30,1.37766,1.02116,576.75,3.1672158154859966
TR-009546,Baton Rouge,Houston,170.4,Reefer,46008.0,2025-03-02,0.94444,3.16888,539.5,3.1660798122065725
TR-028575,Chattanooga,Cincinnati,188.5,Flatbed,42918.0,2025-06-29,1.15782,3.14674,596.36,3.163713527851459
TR-036896,Hartford,Philadelphia,71.9,Reefer,30672.0,2025-08-21,1.06989,2.29318,227.45,3.1634214186369953
TR-047245,Nashville,Cincinnati,180.5,Reefer,47321.0,2025-10-27,0.83869,0.99293,570.97,3.163268698060942
TR-010588,St. Louis,Indianapolis,83.5,Reefer,40842.0,2025-03-09,0.93921,3.17079,264.13,3.163233532934132
TR-032248,Las Vegas,Bakersfield,110.1,Flatbed,41357.0,2025-07-22,1.21712,0.99462,348.25,3.1630336058128976
TR-046284,Hartford,Philadelphia,74.8,Flatbed,47500.0,2025-10-20,0.88967,1.02575,236.51,3.1618983957219253
TR-046171,Memphis,Little Rock,202.2,Reefer,43276.0,2025-10-20,0.89071,0.9688,639.17,3.161078140454995
TR-038066,Nashville,Atlanta,136.2,Reefer,32543.0,2025-08-29,1.00876,2.16859,430.44,3.160352422907489
TR-023119,Lexington,Louisville,174.4,Reefer,37838.0,2025-05-26,1.22136,1.01299,550.81,3.158314220183486
TR-028797,Kansas City,Madison,210.4,Reefer,36866.0,2025-06-30,1.25066,3.16613,664.39,3.157747148288973
TR-018879,Philadelphia,Hartford,71.2,Flatbed,38919.0,2025-04-29,1.29588,1.01675,224.74,3.1564606741573034
TR-029767,New Orleans,Little Rock,177.7,Reefer,27622.0,2025-07-07,1.18573,1.01676,560.53,3.1543612830613394
TR-047703,Hartford,Philadelphia,78.2,Flatbed,38298.0,2025-10-30,1.04151,1.00878,246.59,3.153324808184143
TR-012663,Atlanta,Nashville,140.6,Flatbed,34528.0,2025-03-22,1.0642,3.14986,443.22,3.1523470839260317
TR-027581,Montgomery,Tampa,263.8,Reefer,36267.0,2025-06-23,1.17335,3.12437,831.25,3.1510614101592114
TR-007405,Chattanooga,Nashville,86.8,Reefer,47500.0,2025-02-16,0.94106,3.17233,273.39,3.1496543778801844
TR-044010,Fort Wayne,Toledo,92.7,Reefer,36959.0,2025-10-06,0.83659,1.02461,291.93,3.149190938511327
TR-017807,Shreveport,Tulsa,214.5,Reefer,34201.0,2025-04-22,1.27486,1.00446,674.79,3.145874125874126
TR-019029,Birmingham,Mobile,200.3,Reefer,33410.0,2025-04-30,1.38032,1.06047,629.77,3.144133799301048
TR-026313,Shreveport,Baton Rouge,188.1,Reefer,12556.0,2025-06-15,1.17833,3.16118,590.91,3.1414673046251993
TR-029922,Columbia,Savannah,144.1,Reefer,35360.0,2025-07-08,1.24867,1.04913,452.53,3.140388619014573
TR-027644,Tulsa,Baton Rouge,282.5,Reefer,33942.0,2025-06-23,1.17947,3.15208,886.78,3.1390442477876106
TR-028128,Milwaukee,Dayton,202.2,Reefer,34724.0,2025-06-26,1.36473,3.12797,634.69,3.1389218595450052
TR-024320,Philadelphia,New York,105.8,Reefer,43759.0,2025-06-02,1.2191,3.11888,332.03,3.1382797731568997
TR-028728,Montgomery,Birmingham,188.1,Reefer,26709.0,2025-06-30,1.18026,3.141,590.31,3.1382775119617223
TR-037252,Atlanta,Nashville,146.4,Reefer,30930.0,2025-08-24,0.86069,2.20734,459.39,3.1379098360655737
TR-030351,Houston,Baton Rouge,164.3,Flatbed,36510.0,2025-07-10,,0.9858,515.33,3.136518563603165
TR-008077,Baton Rouge,Dallas,181.2,Reefer,39699.0,2025-02-21,1.15034,3.12221,567.85,3.1338300220750557
TR-040324,Nashville,Atlanta,142.9,Reefer,32853.0,2025-09-12,0.93931,3.15552,447.8,3.133659902029391
TR-031665,Shreveport,Baton Rouge,181.8,Flatbed,33277.0,2025-07-18,1.24478,1.05594,569.62,3.133223322332233
TR-026766,Raleigh,Charleston,180.1,Reefer,31229.0,2025-06-18,1.37968,3.13855,563.77,3.130316490838423
TR-010401,Mobile,Montgomery,164.0,Reefer,47500.0,2025-03-08,1.04132,3.15647,513.14,3.1289024390243902
TR-039681,St. Louis,Kansas City,122.1,Flatbed,39457.0,2025-09-08,0.85186,3.14,381.97,3.128337428337429
TR-018173,Nashville,Birmingham,183.5,Reefer,38047.0,2025-04-25,1.31972,1.01259,574.0,3.128065395095368
TR-035904,Savannah,Columbia,129.4,Reefer,43248.0,2025-08-15,1.03372,1.99814,404.73,3.12774343122102
TR-046393,Greensboro,Columbia,126.6,Reefer,41805.0,2025-10-21,0.91515,0.97757,395.97,3.1277251184834127
TR-026507,Chattanooga,Memphis,158.4,Reefer,28334.0,2025-06-16,1.19654,3.10282,495.38,3.12739898989899
TR-037184,Shreveport,New Orleans,70.0,Flatbed,30814.0,2025-08-23,0.94211,2.25553,218.9,3.1271428571428572
TR-008862,Philadelphia,Hartford,70.0,Flatbed,37766.0,2025-02-26,1.10727,3.15767,218.88,3.126857142857143
TR-012207,Los Angeles,Phoenix,75.6,Flatbed,22304.0,2025-03-19,1.17677,3.14796,236.37,3.126587301587302
TR-011328,Austin,Lubbock,78.9,Dry Van,37507.0,2025-03-13,1.1619,3.15085,246.54,3.124714828897338
TR-040079,Hartford,New York,116.3,Reefer,32264.0,2025-09-11,1.0136,3.12369,363.4,3.124677558039553
TR-024881,Tulsa,Shreveport,212.4,Reefer,36766.0,2025-06-06,1.35482,3.13375,662.98,3.1213747645951035
TR-025635,Nashville,Cincinnati,193.9,Reefer,39705.0,2025-06-11,1.38439,3.15159,605.2,3.1211964930376483
TR-041499,Hartford,New York,107.5,Reefer,38042.0,2025-09-20,0.84294,3.12737,335.52,3.121116279069767
TR-023360,Atlanta,Cincinnati,212.9,Reefer,42223.0,2025-05-28,1.37091,1.03191,664.45,3.12094880225458
TR-026185,Toledo,Fort Wayne,102.3,Reefer,31298.0,2025-06-14,1.26003,3.09431,319.27,3.120918866080156
TR-026112,Philadelphia,Hartford,71.8,Flatbed,27013.0,2025-06-14,1.24767,3.14612,224.07,3.12075208913649
TR-027012,Atlanta,Chattanooga,84.1,Dry Van,32315.0,2025-06-19,1.38077,3.1405,262.4,3.1200951248513675
TR-027812,Nashville,Cincinnati,177.3,Reefer,21700.0,2025-06-24,1.22041,3.1261,553.19,3.120078962210942
TR-017407,Greensboro,Columbia,132.8,Reefer,39485.0,2025-04-20,1.18544,1.08216,414.27,3.1195030120481926
TR-030317,Oklahoma City,Lubbock,202.1,Flatbed,40428.0,2025-07-10,,1.03042,630.34,3.1189510143493324
TR-015736,Oklahoma City,San Antonio,210.8,Reefer,35997.0,2025-04-09,1.18709,1.01732,657.43,3.118738140417457
TR-016286,Birmingham,Atlanta,148.5,Reefer,34898.0,2025-04-13,1.07799,1.03456,463.13,3.1187205387205386
TR-030327,Atlanta,Chattanooga,94.5,Flatbed,23201.0,2025-07-10,1.39183,1.00604,294.68,3.1183068783068784
TR-037843,Columbia,Savannah,123.6,Reefer,36185.0,2025-08-27,1.01476,2.08377,385.4,3.118122977346278
TR-040762,Nashville,Atlanta,145.4,Reefer,28938.0,2025-09-15,0.80321,3.12508,453.28,3.1174690508940848
TR-029598,Cincinnati,Chattanooga,166.6,Reefer,40751.0,2025-07-05,1.18403,1.032,519.31,3.1171068427370945
TR-027271,Hartford,Baltimore,148.6,Flatbed,45425.0,2025-06-21,1.25169,3.12801,463.05,3.116083445491252
TR-019280,New York,Hartford,128.2,Reefer,29864.0,2025-05-01,1.37885,0.99448,399.44,3.115756630265211
TR-027526,Atlanta,Cincinnati,223.8,Reefer,35191.0,2025-06-22,1.12932,3.11914,697.28,3.115638963360143
TR-031897,Jacksonville,Montgomery,132.4,Reefer,30452.0,2025-07-20,1.12742,1.01567,412.5,3.1155589123867067
TR-027217,San Antonio,Lubbock,98.6,Dry Van,34682.0,2025-06-20,1.29961,3.10677,307.19,3.1155172413793104
TR-039355,Hartford,Philadelphia,70.6,Reefer,30031.0,2025-09-06,0.91763,3.09864,219.83,3.1137393767705386
TR-041255,Louisville,Nashville,192.5,Reefer,32927.0,2025-09-18,0.99972,3.1317,599.39,3.1137142857142854
TR-028147,Savannah,Columbia,117.2,Flatbed,25594.0,2025-06-26,1.36495,3.09474,364.85,3.1130546075085324
TR-041605,Houston,Tulsa,234.0,Flatbed,40008.0,2025-09-20,0.88285,3.13747,728.24,3.112136752136752
TR-012041,Milwaukee,Indianapolis,101.6,Flatbed,32206.0,2025-03-18,1.08173,3.10745,316.19,3.1121062992125985
TR-042162,Montgomery,Mobile,181.6,Flatbed,33302.0,2025-09-24,0.94582,3.14668,564.94,3.1109030837004408
TR-047815,Nashville,Birmingham,196.7,Reefer,34603.0,2025-10-30,1.06874,1.0393,611.85,3.1105744789018814
TR-018470,Nashville,Atlanta,138.7,Reefer,36071.0,2025-04-27,1.14865,1.04052,431.38,3.110165825522711
TR-027918,Richmond,Harrisburg,171.3,Reefer,33718.0,2025-06-25,1.39,3.10227,532.4,3.1079976649153527
TR-026268,Columbia,Savannah,124.0,Flatbed,31574.0,2025-06-15,1.16462,3.08978,385.31,3.1073387096774194
TR-028107,Fort Wayne,Toledo,111.7,Flatbed,30046.0,2025-06-26,1.397,3.08867,347.06,3.107072515666965
TR-015171,Oklahoma City,San Antonio,211.4,Reefer,36727.0,2025-04-06,1.01802,1.02781,656.45,3.1052507095553454
TR-014240,Birmingham,Jacksonville,215.5,Reefer,39754.0,2025-03-31,1.03043,3.0977,668.74,3.103201856148492
TR-046817,Lexington,Cincinnati,132.4,Reefer,32197.0,2025-10-24,1.00213,1.05032,410.84,3.1030211480362535
TR-047913,Louisville,Cincinnati,72.8,Flatbed,33190.0,2025-10-31,0.96197,1.06068,225.89,3.1028846153846152
TR-027828,Lexington,Cincinnati,132.5,Flatbed,33767.0,2025-06-24,1.28187,3.15253,411.08,3.1024905660377358
TR-045978,Phoenix,Los Angeles,75.1,Reefer,24836.0,2025-10-18,0.92019,1.06291,232.99,3.1023968042609855
TR-041818,New York,Hartford,120.9,Flatbed,38743.0,2025-09-22,0.80867,3.08727,375.07,3.102315963606286
TR-041747,Albuquerque,El Paso,192.6,Reefer,36954.0,2025-09-21,0.8516,3.07645,597.35,3.101505711318796
TR-025641,Philadelphia,New York,100.5,Flatbed,28006.0,2025-06-11,1.38013,3.09193,311.47,3.0992039800995026
TR-042100,Cincinnati,Nashville,180.5,Reefer,34778.0,2025-09-23,0.85236,3.11442,559.36,3.0989473684210527
TR-041648,Baton Rouge,Shreveport,187.6,Reefer,30258.0,2025-09-21,0.81823,3.10308,581.09,3.097494669509595
TR-043187,Oklahoma City,Austin,244.7,Reefer,40290.0,2025-10-01,0.94006,1.01065,757.75,3.096648957907642
TR-012704,New York,Hartford,146.3,Reefer,40854.0,2025-03-22,1.06187,3.09172,453.01,3.096445659603554
TR-045399,Phoenix,Los Angeles,70.0,Reefer,16684.0,2025-10-15,1.01362,1.0235,216.75,3.0964285714285715
TR-036946,Houston,Dallas,112.5,Flatbed,31598.0,2025-08-22,0.97883,1.80612,348.27,3.095733333333333
TR-013625,New York,Hartford,119.7,Flatbed,42272.0,2025-03-28,1.17569,3.08813,370.44,3.094736842105263
TR-016352,New Orleans,Shreveport,70.0,Dry Van,38278.0,2025-04-13,1.08758,1.05389,216.61,3.0944285714285718
TR-045659,Lubbock,San Antonio,124.9,Flatbed,29036.0,2025-10-17,0.9788,1.09292,386.46,3.094155324259407
TR-023179,Houston,Tulsa,238.1,Reefer,39806.0,2025-05-26,1.20368,1.0602,736.41,3.092860142797144
TR-026860,Lexington,Cincinnati,128.2,Flatbed,34930.0,2025-06-18,1.31589,3.1087,396.39,3.091965678627145
TR-047568,Austin,San Antonio,105.9,Flatbed,31460.0,2025-10-29,0.9933,1.07197,327.27,3.0903682719546737
TR-042166,Louisville,Lexington,181.9,Reefer,39067.0,2025-09-24,0.98085,3.07289,562.12,3.090269378779549
TR-026007,Richmond,Harrisburg,151.1,Reefer,31914.0,2025-06-13,1.33319,3.11788,466.78,3.08921244209133
TR-035844,Nashville,Memphis,121.5,Reefer,28001.0,2025-08-14,1.08574,2.22715,375.17,3.0878189300411525
TR-029914,Houston,Dallas,100.1,Dry Van,33873.0,2025-07-07,1.1517,1.08655,308.96,3.0865134865134864
TR-010801,Philadelphia,Hartford,78.7,Reefer,31553.0,2025-03-10,0.96769,3.0637,242.78,3.084879288437103
TR-042685,Milwaukee,St. Louis,154.4,Reefer,30227.0,2025-09-27,0.81756,3.0647,476.13,3.083743523316062
TR-026321,Atlanta,Louisville,235.1,Reefer,39580.0,2025-06-15,1.15845,3.07528,724.69,3.0824755423224164
TR-042537,Lexington,Atlanta,220.4,Reefer,34639.0,2025-09-26,0.91539,3.06021,679.25,3.081896551724138
TR-025027,Albuquerque,El Paso,189.5,Flatbed,35098.0,2025-06-07,1.25794,3.07788,583.8,3.0807387862796833
TR-042585,Mobile,Montgomery,170.8,Flatbed,33879.0,2025-09-27,0.83195,3.06842,526.16,3.0805620608899296
TR-023754,New York,Hartford,120.0,Flatbed,43331.0,2025-05-30,1.3284,1.06981,369.53,3.0794166666666665
TR-024946,Philadelphia,New York,102.4,Flatbed,33635.0,2025-06-06,1.35692,3.05073,315.22,3.0783203125000003
TR-023619,Chattanooga,Nashville,85.3,Dry Van,37165.0,2025-05-29,1.40635,1.04058,262.48,3.0771395076201644
TR-016185,Atlanta,Nashville,141.2,Reefer,35245.0,2025-04-12,1.1276,1.09192,434.44,3.0767705382436263
TR-046948,Shreveport,Houston,232.3,Reefer,47325.0,2025-10-25,0.87574,1.08525,714.42,3.0754197158846317
TR-003369,Atlanta,Chattanooga,81.7,Flatbed,34659.0,2025-01-22,1.01767,3.0358,251.12,3.0736842105263156
TR-039670,Tulsa,Shreveport,195.1,Reefer,32268.0,2025-09-08,0.77185,3.07745,599.52,3.0728856996412097
TR-042090,Tulsa,New Orleans,221.7,Reefer,34803.0,2025-09-23,0.90914,3.09307,681.2,3.0726206585475873
TR-025626,Hartford,Philadelphia,75.1,Flatbed,18408.0,2025-06-11,1.33883,3.05152,230.75,3.0725699067909455
TR-014322,Chattanooga,Nashville,70.6,Flatbed,29332.0,2025-04-01,1.10434,1.07733,216.86,3.0716713881019833
TR-027220,Dayton,Milwaukee,196.6,Reefer,32427.0,2025-06-21,1.2238,3.09877,603.65,3.0704476093591047
TR-027579,Memphis,Nashville,119.5,Dry Van,40444.0,2025-06-23,1.20749,3.0679,366.85,3.0698744769874478
TR-028291,Lexington,Nashville,248.2,Reefer,37080.0,2025-06-27,1.3075,3.04059,761.9,3.0697018533440774
TR-046503,Kansas City,St. Louis,132.8,Flatbed,35356.0,2025-10-22,1.03747,1.11881,407.52,3.0686746987951805
TR-026737,Chattanooga,Birmingham,172.2,Flatbed,24779.0,2025-06-18,1.38474,3.12499,528.37,3.068350754936121
TR-029900,Oklahoma City,San Antonio,219.2,Reefer,24229.0,2025-07-07,1.19274,1.08699,672.44,3.0677007299270076
TR-021001,St. Louis,Indianapolis,77.4,Dry Van,37784.0,2025-05-13,1.30177,1.08557,237.39,3.067054263565891
TR-009143,Chattanooga,Nashville,73.7,Flatbed,27051.0,2025-02-28,1.09463,3.06106,225.99,3.066350067842605
TR-044043,Nashville,Memphis,114.4,Reefer,23803.0,2025-10-06,0.90408,1.12354,350.78,3.066258741258741
TR-028181,Nashville,Shreveport,361.4,Reefer,44853.0,2025-06-26,1.33745,3.03116,1107.98,3.0657996679579416
TR-026797,San Antonio,Austin,124.1,Dry Van,36110.0,2025-06-18,1.35279,3.11636,380.44,3.0655922643029814
TR-030334,Lexington,Cincinnati,130.5,Reefer,20864.0,2025-07-10,1.35158,1.0675,400.03,3.0653639846743292
TR-033137,Baton Rouge,Houston,165.5,Reefer,23083.0,2025-07-28,0.97498,1.05382,507.31,3.0653172205438066
TR-007139,Lubbock,San Antonio,130.0,Reefer,32252.0,2025-02-15,0.9537,3.09604,398.45,3.065
TR-039321,Las Vegas,Bakersfield,106.9,Reefer,22799.0,2025-09-06,0.88992,3.04146,327.62,3.064733395696913
TR-038470,Shreveport,New Orleans,70.0,Dry Van,32300.0,2025-08-31,0.87734,1.92111,214.48,3.064
TR-028350,Houston,San Antonio,287.7,Reefer,27024.0,2025-06-28,1.23764,3.05691,881.42,3.0636774417796317
TR-014257,Lexington,Louisville,180.7,Flatbed,33255.0,2025-03-31,1.03812,3.0914,553.58,3.0635307138904264
TR-028405,Cincinnati,Milwaukee,249.1,Reefer,34979.0,2025-06-28,1.26041,3.03914,763.09,3.0633881975110397
TR-026591,Shreveport,Mobile,297.6,Flatbed,35666.0,2025-06-17,1.27299,3.06823,911.33,3.0622647849462363
TR-032494,Montgomery,Jacksonville,149.0,Flatbed,31683.0,2025-07-24,1.30852,1.13799,456.27,3.062214765100671
TR-028359,Dallas,Oklahoma City,310.2,Flatbed,35352.0,2025-06-28,1.23782,3.0783,949.85,3.0620567375886525
TR-012884,Houston,Corpus Christi,201.6,Flatbed,36310.0,2025-03-23,1.02602,3.0483,617.02,3.0606150793650793
TR-010522,Cincinnati,Lexington,126.0,Reefer,42239.0,2025-03-08,1.00741,3.01622,385.63,3.0605555555555557
TR-010376,Atlanta,Memphis,224.6,Reefer,-37994.0,2025-03-07,1.12716,3.08946,687.4,3.060552092609083
TR-004438,Mobile,Montgomery,140.5,Reefer,35247.0,2025-01-28,0.92769,3.05078,429.85,3.0594306049822064
TR-031011,Albuquerque,El Paso,196.5,Reefer,30766.0,2025-07-14,1.09188,1.06371,600.87,3.0578625954198473
TR-034791,Chattanooga,Memphis,184.0,Reefer,33797.0,2025-08-07,1.15215,2.11786,562.57,3.0574456521739135
TR-028167,Indianapolis,Cincinnati,202.0,Flatbed,38924.0,2025-06-26,1.40092,3.06555,617.5,3.0569306930693068
TR-027087,Lexington,Atlanta,218.1,Flatbed,46136.0,2025-06-20,1.34209,3.01864,666.37,3.055341586428244
TR-045053,Oklahoma City,Austin,229.4,Reefer,47500.0,2025-10-13,0.87299,1.09478,700.87,3.055231037489102
TR-028229,Oklahoma City,Houston,287.1,Flatbed,33541.0,2025-06-27,1.31617,3.07101,877.14,3.055172413793103
TR-035472,Shreveport,Houston,233.6,Reefer,39885.0,2025-08-12,0.91805,2.33504,713.31,3.0535530821917805
TR-029352,San Antonio,Lubbock,112.8,Dry Van,34827.0,2025-07-04,1.32749,1.14284,344.43,3.053457446808511
TR-028935,Baton Rouge,Tulsa,301.0,Reefer,35635.0,2025-07-01,1.28411,1.12208,919.01,3.0531893687707643
TR-023934,Columbia,Greensboro,146.9,Reefer,34188.0,2025-05-31,1.29909,1.1361,448.41,3.0524846834581347
TR-025566,Dayton,Toledo,202.7,Reefer,35443.0,2025-06-10,1.31751,3.04622,618.65,3.0520473606314753
TR-031133,Milwaukee,St. Louis,143.8,Reefer,31240.0,2025-07-15,1.20622,1.08533,438.84,3.0517385257301806
TR-011950,Shreveport,New Orleans,70.0,Dry Van,40053.0,2025-03-17,1.02022,3.06922,213.59,3.051285714285714
TR-021902,Louisville,Nashville,194.4,Reefer,41510.0,2025-05-18,1.19818,1.10577,593.11,3.050977366255144
TR-037607,Baton Rouge,Shreveport,189.9,Flatbed,47500.0,2025-08-26,0.9574,2.22657,579.29,3.0505002632964717
TR-014201,Louisville,Atlanta,239.3,Reefer,43934.0,2025-03-31,1.03851,3.07278,729.97,3.0504387797743417
TR-019558,Little Rock,Memphis,225.9,Reefer,34925.0,2025-05-03,1.26913,1.06063,688.98,3.049933598937583
TR-040455,Atlanta,Columbia,202.0,Reefer,39567.0,2025-09-13,0.90733,3.04632,615.98,3.0494059405940597
TR-032459,Charleston,Raleigh,198.3,Reefer,47500.0,2025-07-24,1.30141,1.06288,604.62,3.049016641452345
TR-007575,Atlanta,Chattanooga,87.6,Reefer,27331.0,2025-02-17,0.94984,3.06439,267.03,3.0482876712328766
TR-012880,Dayton,Fort Wayne,121.8,Reefer,34717.0,2025-03-23,0.98924,3.00199,371.2,3.0476190476190474
TR-024500,Cincinnati,Indianapolis,190.3,Reefer,47500.0,2025-06-03,1.27251,3.03838,579.93,3.0474513925380973
TR-028876,Green Bay,Grand Rapids,116.9,Reefer,37044.0,2025-07-01,1.18814,1.08867,356.22,3.0472198460222413
TR-027152,Nashville,Indianapolis,266.4,Reefer,44295.0,2025-06-20,1.33706,3.05429,811.76,3.047147147147147
TR-040357,Nashville,Memphis,123.8,Reefer,16631.0,2025-09-12,0.94163,3.06853,377.23,3.0470920840064624
TR-046944,Grand Rapids,Green Bay,116.1,Reefer,31632.0,2025-10-25,0.87281,1.11353,353.74,3.046856158484066
TR-025863,Baltimore,Hartford,139.8,Reefer,31535.0,2025-06-12,1.40664,3.06112,425.81,3.0458512160228897
TR-026150,Boston,Providence,170.7,Reefer,33490.0,2025-06-14,1.28116,3.05247,519.78,3.0449912126537786
TR-024838,Memphis,St. Louis,246.0,Reefer,27794.0,2025-06-05,1.38557,3.0162,749.05,3.044918699186992
TR-007493,Shreveport,Tulsa,187.2,Reefer,40968.0,2025-02-17,0.90047,3.02541,569.91,3.044391025641026
TR-022966,Birmingham,Jacksonville,211.3,Reefer,38270.0,2025-05-25,1.23373,1.0655,643.25,3.044249881684808
